9 	5 	8 	1 	5 	10 	
1 	7 	5 	3 	5 	7 	
1 	1 	1 	1 	1 	1 	
1 	1 	0 	0 	0 	1 	
0 	0 	0 	0 	1 	0 	
1 	0 	0 	0 	0 	1 	
1 	0 	1 	0 	1 	1 	
1 	0 	1 	0 	1 	0 	
0 	0 	0 	1 	0 	0 	
0 	0 	0 	1 	0 	0 	
0 	0 	1 	1 	1 	1 	
1 	0 	0 	0 	0 	0 	
0 	1 	0 	1 	0 	0 	
0 	0 	0 	0 	0 	1 	
1 	0 	0 	0 	0 	0 	
0 	0 	1 	0 	0 	0 	
1 	0 	0 	1 	1 	0 	
0 	0 	0 	1 	0 	0 	
0 	1 	0 	0 	0 	0 	
1 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	1 	0 	
1 	0 	0 	1 	0 	1 	
0 	1 	0 	0 	0 	1 	
0 	0 	0 	1 	1 	0 	
0 	1 	0 	1 	0 	1 	
1 	1 	0 	0 	0 	0 	
0 	0 	1 	0 	1 	0 	
0 	0 	0 	0 	1 	0 	
1 	1 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	1 	
0 	0 	0 	0 	0 	1 	
1 	0 	0 	0 	0 	1 	
0 	1 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	1 	
0 	0 	1 	1 	0 	0 	
0 	1 	1 	1 	1 	0 	
1 	0 	0 	1 	0 	0 	
0 	1 	1 	0 	0 	0 	
1 	0 	0 	0 	0 	1 	
0 	0 	1 	0 	1 	1 	
1 	0 	1 	1 	0 	0 	
0 	0 	0 	0 	1 	0 	
1 	1 	0 	0 	0 	1 	
0 	0 	0 	1 	0 	0 	
0 	0 	0 	0 	1 	0 	
1 	1 	0 	0 	0 	0 	
0 	1 	0 	0 	1 	0 	
0 	0 	1 	0 	0 	0 	
1 	0 	0 	0 	1 	0 	
0 	0 	0 	0 	1 	0 	
0 	0 	0 	0 	1 	0 	
0 	0 	0 	1 	0 	0 	
1 	0 	0 	1 	0 	0 	
