7 	1 	3 	
4 	8 	10 	
3 	5 	10 	
1 	7 	10 	
3 	5 	8 	
4 	1 	6 	
5 	1 	3 	
4 	2 	8 	
2 	4 	5 	
2 	8 	5 	
1 	3 	8 	
5 	1 	3 	
7 	10 	3 	
5 	10 	10 	
6 	5 	5 	
10 	9 	2 	
6 	8 	1 	
2 	4 	10 	
3 	9 	3 	
5 	9 	3 	
10 	9 	8 	
9 	3 	4 	
4 	7 	1 	
4 	7 	4 	
10 	7 	4 	
3 	3 	3 	
7 	5 	7 	
1 	5 	10 	
3 	2 	7 	
2 	8 	6 	
7 	2 	7 	
7 	7 	7 	
3 	6 	3 	
3 	4 	3 	
10 	4 	9 	
6 	5 	6 	
2 	6 	9 	
3 	10 	10 	
6 	7 	5 	
1 	9 	6 	
6 	6 	2 	
1 	1 	1 	
1 	1 	8 	
7 	4 	6 	
5 	4 	5 	
6 	2 	4 	
7 	8 	5 	
1 	1 	8 	
4 	4 	1 	
1 	10 	5 	
5 	6 	9 	
9 	1 	2 	
6 	10 	10 	
7 	2 	5 	
1 	5 	8 	
8 	8 	7 	
3 	7 	1 	
3 	8 	8 	
3 	7 	2 	
4 	8 	1 	
6 	5 	6 	
6 	4 	9 	
1 	2 	6 	
5 	2 	6 	
1 	7 	9 	
9 	7 	4 	
5 	5 	4 	
7 	6 	10 	
9 	2 	4 	
9 	2 	6 	
9 	1 	4 	
8 	2 	8 	
9 	1 	8 	
6 	10 	10 	
7 	9 	8 	
6 	10 	2 	
1 	1 	6 	
7 	4 	7 	
2 	8 	8 	
1 	8 	7 	
1 	5 	3 	
8 	6 	3 	
9 	6 	7 	
7 	5 	2 	
6 	5 	6 	
6 	7 	4 	
9 	2 	5 	
3 	10 	8 	
5 	2 	9 	
3 	4 	4 	
5 	2 	7 	
3 	6 	5 	
10 	2 	6 	
10 	5 	6 	
8 	5 	5 	
3 	3 	2 	
4 	1 	2 	
10 	2 	7 	
10 	9 	7 	
4 	1 	8 	
4 	3 	6 	
10 	8 	4 	
5 	8 	7 	
8 	4 	7 	
10 	4 	8 	
2 	4 	8 	
9 	9 	5 	
6 	4 	7 	
10 	7 	3 	
10 	4 	6 	
8 	10 	1 	
8 	2 	3 	
6 	1 	6 	
9 	10 	9 	
3 	6 	4 	
2 	8 	4 	
9 	6 	6 	
2 	10 	8 	
3 	2 	1 	
2 	1 	2 	
2 	7 	9 	
9 	4 	3 	
1 	8 	5 	
7 	1 	6 	
4 	4 	10 	
5 	10 	1 	
7 	6 	4 	
1 	1 	2 	
3 	1 	3 	
3 	10 	7 	
8 	9 	10 	
9 	3 	5 	
8 	8 	6 	
8 	3 	5 	
2 	2 	2 	
8 	10 	1 	
10 	1 	3 	
2 	5 	7 	
1 	7 	7 	
3 	9 	7 	
7 	6 	3 	
6 	1 	4 	
10 	10 	8 	
1 	5 	2 	
4 	6 	8 	
7 	3 	8 	
4 	5 	10 	
8 	1 	1 	
2 	9 	4 	
6 	1 	2 	
2 	4 	8 	
10 	4 	8 	
1 	3 	5 	
5 	7 	1 	
2 	8 	7 	
6 	6 	8 	
4 	7 	9 	
9 	3 	2 	
1 	9 	8 	
8 	1 	5 	
9 	1 	5 	
6 	8 	3 	
5 	10 	8 	
6 	1 	5 	
10 	5 	1 	
3 	6 	6 	
4 	1 	1 	
2 	10 	10 	
3 	2 	1 	
2 	7 	4 	
5 	4 	7 	
5 	3 	4 	
7 	4 	4 	
9 	2 	4 	
4 	2 	6 	
4 	7 	5 	
9 	6 	8 	
2 	9 	3 	
1 	1 	5 	
3 	2 	3 	
3 	4 	5 	
8 	6 	2 	
4 	2 	1 	
2 	5 	1 	
3 	2 	4 	
2 	5 	8 	
6 	7 	10 	
3 	6 	3 	
3 	2 	4 	
9 	4 	1 	
8 	4 	9 	
3 	5 	4 	
2 	7 	6 	
9 	5 	4 	
7 	6 	4 	
8 	9 	9 	
4 	8 	9 	
6 	8 	3 	
8 	9 	1 	
8 	5 	9 	
5 	5 	1 	
5 	9 	1 	
1 	5 	8 	
1 	1 	1 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	1 	1 	
0 	1 	1 	
1 	0 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
1 	1 	0 	
0 	0 	1 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	0 	1 	
0 	1 	1 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
0 	1 	1 	
0 	0 	1 	
1 	1 	0 	
0 	1 	1 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
1 	0 	1 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
1 	0 	1 	
0 	1 	0 	
0 	1 	0 	
1 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
1 	1 	1 	
1 	0 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	1 	
0 	1 	0 	
0 	0 	1 	
1 	1 	0 	
0 	0 	1 	
1 	1 	1 	
1 	0 	0 	
1 	0 	0 	
1 	0 	0 	
1 	1 	0 	
1 	0 	0 	
0 	1 	1 	
1 	0 	0 	
1 	1 	0 	
1 	1 	1 	
1 	1 	0 	
1 	1 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
1 	0 	1 	
1 	0 	1 	
0 	0 	1 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
1 	0 	1 	
1 	0 	1 	
1 	1 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	1 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	1 	
1 	0 	0 	
1 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
1 	1 	0 	
0 	1 	0 	
1 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
1 	1 	0 	
1 	1 	1 	
1 	1 	0 	
1 	0 	1 	
1 	1 	1 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
1 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	1 	0 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
1 	1 	0 	
0 	1 	0 	
0 	1 	0 	
1 	1 	0 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
1 	0 	0 	
1 	0 	1 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	0 	1 	
0 	1 	1 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
1 	1 	1 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
1 	1 	0 	
1 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	1 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	1 	
1 	0 	0 	
0 	0 	1 	
1 	1 	1 	
0 	0 	1 	
0 	1 	1 	
1 	0 	1 	
0 	0 	1 	
0 	0 	1 	
0 	0 	1 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	0 	1 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	1 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
0 	0 	1 	
0 	1 	0 	
1 	1 	0 	
1 	0 	0 	
1 	0 	0 	
0 	1 	0 	
1 	0 	1 	
0 	0 	1 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
1 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
1 	0 	1 	
1 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
1 	0 	1 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
1 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
1 	0 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
1 	0 	1 	
1 	1 	0 	
1 	0 	1 	
0 	1 	1 	
0 	1 	1 	
1 	0 	1 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
0 	0 	1 	
1 	0 	1 	
1 	1 	1 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
1 	1 	0 	
1 	0 	0 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
1 	0 	0 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
1 	1 	1 	
1 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
0 	1 	1 	
1 	1 	1 	
1 	0 	0 	
1 	0 	0 	
0 	0 	1 	
0 	1 	1 	
1 	0 	0 	
1 	0 	0 	
0 	1 	1 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
1 	0 	1 	
0 	0 	1 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
1 	0 	0 	
1 	0 	1 	
0 	1 	1 	
1 	0 	1 	
1 	1 	0 	
0 	1 	0 	
1 	0 	1 	
0 	1 	0 	
1 	0 	1 	
0 	0 	1 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
1 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	0 	
1 	0 	0 	
0 	0 	1 	
0 	1 	0 	
0 	0 	1 	
1 	0 	1 	
0 	0 	1 	
0 	1 	0 	
0 	1 	1 	
1 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	1 	0 	
0 	0 	1 	
0 	1 	1 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
1 	0 	0 	
0 	0 	1 	
0 	1 	0 	
1 	1 	1 	
0 	1 	0 	
1 	0 	0 	
0 	1 	0 	
1 	0 	0 	
0 	0 	1 	
0 	0 	1 	
0 	1 	0 	
0 	0 	1 	
0 	0 	1 	
0 	1 	0 	
1 	1 	0 	
0 	0 	1 	
