3 	5 	10 	1 	7 	10 	
1 	1 	1 	1 	1 	1 	
0 	1 	0 	0 	0 	0 	
0 	1 	1 	0 	0 	0 	
1 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	1 	
0 	1 	1 	0 	0 	0 	
0 	0 	1 	0 	0 	1 	
0 	0 	0 	1 	0 	0 	
0 	1 	0 	0 	0 	1 	
0 	0 	0 	1 	0 	0 	
0 	0 	0 	0 	0 	1 	
0 	0 	0 	0 	1 	0 	
0 	1 	0 	0 	1 	0 	
0 	0 	0 	1 	0 	0 	
0 	1 	0 	0 	1 	1 	
0 	1 	0 	1 	1 	1 	
1 	0 	0 	0 	1 	0 	
0 	1 	0 	1 	0 	0 	
0 	0 	0 	1 	0 	0 	
0 	1 	1 	1 	0 	0 	
0 	1 	0 	0 	0 	1 	
0 	0 	0 	0 	1 	0 	
0 	0 	0 	0 	0 	1 	
1 	0 	0 	0 	0 	0 	
0 	1 	0 	1 	0 	1 	
1 	1 	1 	0 	0 	0 	
0 	0 	0 	0 	1 	1 	
0 	0 	0 	1 	1 	1 	
1 	0 	0 	0 	0 	0 	
1 	0 	0 	0 	0 	0 	
1 	0 	0 	0 	0 	1 	
0 	1 	0 	0 	0 	0 	
0 	0 	1 	0 	0 	0 	
0 	0 	1 	0 	1 	0 	
0 	0 	0 	0 	0 	1 	
0 	0 	1 	0 	1 	0 	
1 	0 	0 	0 	0 	0 	
0 	0 	0 	1 	0 	0 	
0 	0 	1 	0 	0 	0 	
0 	1 	0 	0 	1 	0 	
0 	0 	0 	0 	0 	1 	
1 	1 	0 	1 	0 	1 	
0 	1 	1 	0 	0 	0 	
0 	1 	0 	0 	0 	0 	
0 	0 	0 	1 	0 	0 	
0 	0 	1 	1 	1 	0 	
0 	0 	1 	0 	0 	1 	
0 	0 	0 	0 	1 	0 	
0 	0 	1 	1 	1 	0 	
1 	1 	0 	0 	0 	0 	
1 	0 	0 	0 	1 	1 	
0 	0 	1 	1 	0 	0 	
0 	0 	0 	0 	0 	1 	
0 	0 	1 	1 	0 	0 	
1 	0 	0 	0 	0 	0 	
1 	1 	1 	0 	1 	1 	
0 	0 	0 	1 	0 	0 	
0 	0 	1 	0 	0 	0 	
0 	0 	0 	1 	0 	1 	
1 	0 	0 	0 	1 	0 	
1 	0 	1 	0 	0 	1 	
0 	0 	0 	1 	0 	1 	
1 	0 	0 	0 	1 	1 	
0 	0 	1 	1 	0 	0 	
0 	0 	1 	1 	0 	0 	
0 	1 	0 	0 	1 	0 	
1 	0 	0 	0 	0 	0 	
0 	0 	1 	1 	1 	0 	
0 	1 	1 	0 	1 	1 	
0 	1 	0 	0 	0 	0 	
0 	0 	1 	0 	0 	0 	
1 	0 	0 	0 	1 	1 	
0 	0 	0 	0 	1 	0 	
1 	0 	1 	0 	0 	0 	
1 	0 	0 	0 	0 	1 	
0 	1 	1 	0 	1 	0 	
1 	0 	0 	0 	0 	1 	
0 	0 	0 	1 	0 	0 	
0 	1 	0 	0 	1 	0 	
1 	1 	0 	1 	0 	0 	
0 	0 	0 	0 	1 	1 	
1 	0 	0 	0 	0 	0 	
0 	1 	0 	1 	1 	0 	
1 	0 	1 	0 	0 	0 	
0 	0 	1 	1 	1 	0 	
1 	0 	1 	1 	0 	1 	
0 	0 	0 	0 	1 	0 	
0 	1 	0 	0 	0 	0 	
0 	1 	0 	1 	0 	0 	
0 	1 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	1 	
0 	0 	0 	1 	1 	1 	
0 	0 	1 	0 	0 	0 	
1 	1 	1 	0 	0 	0 	
0 	0 	0 	0 	0 	1 	
0 	0 	0 	1 	0 	1 	
0 	0 	0 	0 	1 	0 	
0 	1 	1 	0 	1 	0 	
0 	0 	0 	0 	0 	1 	
1 	0 	0 	1 	0 	0 	
0 	0 	0 	1 	0 	0 	
